UserId,PostId,TimeStamp,content
U141,P230,44782.02,#StandWithUkraine https://t.co/6y60RjSPci
U807,P231,44782.02,"G FUCK sjlv, Putin
Swedish

#IStandWithUkraine #RussiaInvadedUkraine #RussiaWarCrimes #PutinWarCrimes"
U142,P232,44782.02,"A top Russian Lieutenant Colonel of Special Operations was killed in the #Ukraine- he fought in #Syria, has 2 Medals of Courage, and was  one of Putins favorite highest-ranking officials. #Putin #SpecialForces #UkraineWar #Military #Commanders  https://t.co/mtpg7zLuDj"
U64,P234,44782.02,Worse than #Hitler actually  because #Putin is threatening to nuke people. Only #America is scaring the little bully who never served in the military and seems happy to send innocent #Russians to their deaths while he builds palaces for himself.
U807,P236,44782.02,"Eikite save, Putinas
Lithuanian

#UkraineUnderAttack #UkraineRussiaWar #PutinsWar #RussiaInvadedUkraine"
U807,P237,44782.02,"Nothing to see here. Just a human warrior with a weapon of mass destruction...on pink leash. 

#CatsOfUkraine #CatsOfTwitter #Ukraine #StopRussia https://t.co/s9yRlqHUin"
U144,P238,44782.02,"@BillKristol Discussion about trifles. Finally the hunt is on for the Putin vassals, traitors amp cowards. The law protects the constitution amp great honest majority of hard working people. #StandWithUkraine"
U145,P239,44782.02,"France 24: Manuvres militaires chinoises autour de #Tawan : lintgration de la rgion asiatique est en jeu : Larme chinoise a annonc lundi, malgr les appels des Occidentaux, la poursuite dexercices militaires prs de.. https://t.co/twa9sQ6hIL https://t.co/1INgH2IB9S"
U90,P240,44782.02,"On the same day, US President @JoeBiden said he was not worried about Taiwan but was concerned about Chinas actions in the region. This was his first public comment on #Taiwan since Pelosi visited the island last week. https://t.co/LBxboWJpPB"
U146,P241,44782.02,Liveblog:  EU-Notfallplan fr Gas ist in Kraft  https://t.co/4hTxDoZ2lj #Liveblog #Ukraine
U147,P242,44782.02," #Putin removi a seis generales del ejrcito en represalia por su mal desempeo
#Mundo #OlivaNoticias #Multimedios 
https://t.co/SRFIYWHKgl"
U149,P244,44782.02,"Est alimentando el fuego en Ucrania: Roger Waters acusa a Joe Biden de incentivar el conflicto

Hablando con Michael Smerconish de CNN, se le pregunt a Waters por el papel de EE.UU. en la Guerra y respondi punzantemente.

#RogerWaters #Ukraine 
https://t.co/HIwsg1mdXY"
U150,P245,44782.02,"From a Chinese soy sauce maker to an Asia-focused asset manager, companies in #China are rushing to distance themselves from geopolitical tensions over #Taiwan following last weeks visit to the island by a high-profile US official.
https://t.co/CiCALCFnRm"
U807,P246,44782.02," , 
Kannada

#StopPutin #RussiaWarCrimes #StopRussianAggression #RussianWarCrimes"
U153,P249,44782.02,#PutinRussianButchers #StandWithUkraine #RepublicanChristoFascism #VoteBlue #StopFascism https://t.co/7Z8JxsfIj0
U1338,P250,44782.02,"@IAPonomarenko Felt like @amnesty with their heinous report not only validated Russian crimes but diverted the public eye from #Olenivka, #Kherson investigation amp visual media of Russian atrocities.
The execution of defenders of Mariupol must be brought back to info space."
U155,P251,44782.02,Opinion  #AmnestyInternational is blaming the victims in #Ukraine - The Washington Post https://t.co/GlVF7ZRrWS
U807,P252,44782.02,"Mene vittu itse, Putin
Finnish

#StopRussianAggression #Ukraine #StandWithUkraine #FuckPutin"
U156,P253,44782.02,"@thebradfordfile History #trump impeached extorting #Ukraine

https://t.co/cVxOrJGUay

#HunterBiden nonsense used to cover this up while trump was impeached using a foreign government for political advantage

Trump cons his followers grifting them for money

#HunterBidenLaptop another Benghazi"
U75,P254,44782.02,"When the FBI are used by a sitting President #Biden to go after the #Democrats political enemy a candidate YES AGAIN for a General Election first with the #SovietStyleHearing 
amp now this folks.. we are way past 3rd world banana republic this is a blatant unAmerican coup dtat"
U158,P256,44782.02,"#Biden used his #DOJ and #FBI against his political opponent...
a former and #future #President. We just entered a whole new level of #America.  SAD and DISTURBING 

 https://t.co/Z1TYY1W8Wg"
U807,P257,44782.02,"Iet Fuck sevi, Putins
Latvian

#PutinWarCrimes #IStandWithUkraine #UkraineUnderAttack #FuckPutin"
U160,P260,44782.02,"@UAWeapons These troops look very battle hardened that attests to  numbing brutality of this war yet with the clear moral rightness of their cause surely they will win the day amp yes,remains vital that military,diplomatic,economic etc support for #Ukraine does not waver. #RussiaUkraineWar"
U59,P261,44782.02,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
Blondie - Call Me - Video:  https://t.co/pHzZHVPdfC"
U162,P263,44782.02,"NEW  Western and #Ukrainian outlets circulated a report, likely false, of a Russian general allegedly threatening to destroy the #Russian-occupied #Zaporizhzhia NPP if Russia could not hold the plant. Read todays update from CTP and @TheStudyofWar:
https://t.co/Heen2TgFWq 1/3 https://t.co/PQGTPWgdhX"
U163,P264,44782.02,"Attack on the checkpoint of the Armed Forces of Ukraine in the Kherson region with the help of the Lancet kamikaze UAV.
#UkraineRussiaWar https://t.co/gOKRaNRp67"
U162,P265,44782.02,"#Russian forces conducted ground attacks northwest of #Slovyansk and northeast and southeast of #Bakhmut. 

#Russian forces also continued ground attacks northwest and southwest of #Donetsk City. 2/3 https://t.co/xg405NVxO9"
U162,P266,44782.02,#Russian officials postponed reopening the #Antonivskyi Bridge after a #Ukrainian strike damaged the bridge and nearby construction equipment. 3/3 https://t.co/nHHWe4xNXI
U164,P269,44782.02,#China conducts more military drills near #Taiwan https://t.co/0MzAlUHBjE
U807,P270,44782.02,"Eikite save, Putinas
Lithuanian

#FuckPutin #UkraineRussiaWar #UkraineUnderAttack #StandWithUkraine"
U166,P272,44782.02,"#remember #feelgood 
#goodvibes #goodnight 
#standwithukraine @ Palmeras Puerto Cancn https://t.co/7nAOuJmkTf"
U139,P273,44782.02,"
#DestroyRussia #SaveUkraine #RussiaIsATerroristState #RussiaInvadedUkraine #RussianWarCrimes https://t.co/eYp5fMgfYH"
U120,P274,44782.02,@ukraineworld @vyshebaba @MihailMelkumyan @VanekSaltoNazad #ArmedForcesofUkraine  #UkraineWar #StandWithUkraine #united24
U23,P275,44782.02,"Les USA portent la responsabilite des tensions autour de #Taiwan, dit  https://t.co/4tCgoWo6sE  #Pekin #Reuters -Le ministere #Chinois de la Defense a justifie lundi la decision de Pekin de renoncer a des discussions militaires avec les #Etatsunis e https://t.co/TOuexiQpOP"
U807,P276,44782.02,"
Chinese Traditional

#PutinsWar #UkraineRussiaWar #RussiaInvadedUkraine #UkraineUnderAttack"
U167,P278,44782.02,"@marcorubio ::

The Old Man gets shit done: 

Infrastructure Bill
Common sense gun law
Unemployment down
Al-Qaeda leader al-Zawahiri
Chips amp Science Act
Inflation Reduction Act

Great job, President #BidenWise Old Man.

this is what governing looks like

::

#VoteBlue2022"
U13,P279,44782.02,retrospective 016 March 15 footage shows abandoned and destroyed equipment of the armed forces of ukraine in Kherson region #ukraine #russia #china #estonia #lithuania #latvia #poland #sweden #finland #europe #germany #russiaukrainewar #us https://t.co/RvnLH146My
U168,P280,44782.02,https://t.co/VLAjLsv4Tf @SBSOnDemand #Azov #Nazis #Ukraine
U807,P281,44782.02,"#Zelenskyy est gn quil y ait un exode massif dUkrainiens vers le territoire sous contrle russe et vers la Russie elle-mme.
Les Ukrainiens votent avec leurs pieds.
La Russie est la premire destination des Ukrainiens qui ont quitt lUkraine.

 @JimmyDoreShow https://t.co/wB6G96l4Gk"
U170,P282,44782.02,@JackDetsch Grateful for our @POTUS Democrats amp their continued support for Ukraine amp Democracy. #IStandWithUkraine  #SlavaUkraini
U807,P283,44782.02,"Pojeb sa, Putin, Putin
Slovak

#StandWithUkraine #PutinsWar #StopRussianAggression #StopPutin"
U98,P284,44782.02,"Biden Says Hes Proud of US Support for Israel After Gaza Bombardment Kills 45, Including 16 Children
Israeli PM Lapid says Israel will not apologize for defending itself
by Dave DeCamp
@DecampDave #Gaza #Palestine #Palestinians #Israel #Biden 
https://t.co/UgHNqN4qHz https://t.co/6DniSs8QxM"
U171,P285,44782.02,"# # 

https://t.co/lYaKLFEbgs
#StandWithUkraine"
U172,P286,44782.02,Donbas is behind us song with English subtitles - YouTube From #Donbass to #Mariupol to #Odessa to #Kiev to #Lvov. What a catchy song in Russian or is that Ukrainian https://t.co/RMZZDFcq3d
U173,P287,44782.02,"The people of Ukraine are in a do or die situation. Theyre facing another genocide because #RussiaIsATerroristState We want you for #NAFO because each of us has a responsibility to protect human lives when terror strikes a peaceful, sovereign and democratic republic. #WeAreNAFO https://t.co/rPZwqJjhXe"
U807,P288,44782.02,"Trump says Mar-a-Lago home in Florida under siege by Corrupt FBI agents. #Biden #Ukraine #Russia #China

https://t.co/L3jBzU1xkB"
U175,P289,44782.02,@IAPonomarenko Yes indeed you do. #SlavaUkraini
U807,P290,44782.03,"    
Persian

#Ukraine #RussianWarCrimes #StandWithUkraine #PutinWarCrimes"
U177,P293,44782.03,"#USMarinesCorps overhaul will lead to failure in fight over #Taiwan: retired officers

@USMC

https://t.co/TC5dahW0JK"
U178,P294,44782.03,"#China inst a #EEUU, a que respete sus intereses y preocupaciones fundamentales, y a que renuncie a usar la isla de #Taiwn para contrarrestar a Pekn, anunci el coronel superior Wu Qian, portavoz del Ministerio de Defensa de China. #La580 https://t.co/fh5UBmGNgr"
U180,P296,44782.03,UnUcraina europea la vera paura di Putin -  #UnUcraina #europea #paura #Putin https://t.co/GCyFR8xYnH
U807,P297,44782.03,"  , 
Gujarati

#RussiaInvadedUkraine #IStandWithUkraine #FuckPutin #PutinWarCrimes"
U177,P298,44782.03,"#Samsung to invest US3.3 billion, produce new chip parts in #Vietnam amid #Chinas concerns over ...

https://t.co/GwErx47YgS"
U181,P299,44782.03,"This  General is what Ukraine is fighting.

#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttak 
# #RussiaIsATerroristState #CancelRussia https://t.co/CS6YrrhqoB"
U183,P302,44782.03,"Quindi la #Russia si  sta bombardando da sola.
#ZelenskyWarCriminal
#UkraineRussiaWar https://t.co/Hrmxghtk7n"
U807,P303,44782.03,"  , 
Macedonian

#RussianWarCrimes #FuckPutin #PutinWarCrimes #StopPutin"
U42,P304,44782.03,Biden looks at the damage caused by floods in Kentuckys eastern Kentucky https://t.co/Xk3vGIiEAT #Biden #COVID19 #damage #eastern #Floods
U184,P305,44782.03,"@CBSNews STILL didnt get it right.
Still de-bunked. Still based on ONE persons experience.
webage was down for awhile yesterday.
This is the new disclaimer.

#StandUpForUkraine
#ruSSiaIsATerroristState https://t.co/Of0Eg2L2XN https://t.co/7kjKtcHxBm"
U42,P306,44782.03,Biden surveys flood damage in eastern Kentucky https://t.co/02jSaiqd9X #Biden #COVID19 #damage #eastern #Floods
U807,P308,44782.03,"         ,          
#RussiaUkraineWar #USNews

https://t.co/CXOwYK4jBW"
U140,P312,44782.03,"Europe hate for #china 
Wow
April 1858 https://t.co/7X9Dvl8a6j"
U807,P313,44782.03,"    , 
Greek

#UkraineRussiaWar #RussiaInvadedUkraine #UkraineUnderAttack #StopPutin"
U177,P315,44782.03,"#SaintVincent Prime Minister Says Relations With Taiwan Unbreakable Despite #Chinas Military Drills

#Grenadines #SVG #pelositaiwan @ComradeRalph @iingwen

https://t.co/aw9mQXFxHK https://t.co/GK4qxdS6fj"
U120,P316,44782.03,@ukraineworld @vyshebaba @MihailMelkumyan @VanekSaltoNazad #ArmedForcesofUkraine #UkraineWillWin #68BrigadeUkranie  Very beautiful  #UE #UN #NATO #StopRussiaNOW #StopPutinNOW NIMO 
U190,P317,44782.03,#StandWithUkraine https://t.co/10gNyyX2Fo
U100,P319,44782.03,La redada del #FBI a la casa de #Trump puede ser el error estratgico ms grande de la administracin #Biden. Mucho o muy grave debe ser lo que incauten y exquisito el procedimiento judicial para allanar la morada de un ex #POTUS. Si no es as supondr el #Watergate demcrata. 
U88,P321,44782.03,Mar-a-Lago starting to think it is time for the silent majority to start marking for justice like what happen in the 60s and 70s. #Biden wants to take us back in time maybe we should oblige him. #CNN #MSNBC #FOXNEWS #NEWSMAX #BidenDestroysAmerica #BidenWorstPresidentInHistory
U807,P322,44782.03,"G i deg selv, Putin
Norwegian

#StopRussianAggression #PutinsWar #StandWithUkraine #StopPutin"
U192,P324,44782.03,Dmitriy #Medvedev SAYS #Zelensky is Under Influence of Drugs amp USA is Enabling Him. #msnbc #foxnews #wapo #npr #nytimes #politico #huffpost #drudge #gop #maga #npr #pbs #trump #democrats #germany #nato #eu #donbass #russia #ukraine
U194,P326,44782.03,"#Iran says it will be in control of the Kanopus-V spy satellite system that #Russia is launching for it.

Seems unlikely to make much difference the technical nationality of the people at the switches, clearly a joint project by strategic allies.
https://t.co/gq1TVnYCRq"
U13,P328,44782.03,retrospective 017 March 15 civilians of Mariupol managed to escape from the city #ukraine #russia #china #estonia #lithuania #latvia #poland #sweden #finland #europe #germany #russiaukrainewar #us https://t.co/Jo7R23oROS
U807,P329,44782.03,"    , 
Greek

#Ukraine #PutinWarCrimes #StandWithUkraine #FuckPutin"
U155,P331,44782.03,https://t.co/cTxDxNhRVJ #Ukraine #Amnesty
U59,P333,44782.03,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
Black Sabath - The Sign of the Southern Cross - Video:  https://t.co/srgGCqZOCX"
U140,P334,44782.03,"What We Ought to Do in #China Punch, Vol. 39 22 December 1860,  p. 245. 

The Chinese are depersonalized and turned into
a grotesque creature. https://t.co/HOCOQVKon5"
U192,P335,44782.03,Bastards and scum: Ex-Russian President #Medvedev has a Dark View of #Zelensky amp America in #NATO. https://t.co/aCVbKx9PJ2 #msnbc #foxnews #wapo #npr #nytimes #politico #huffpost #drudge #gop #maga #npr #pbs #trump #democrats #ukraine #kiev #azov
U807,P336,44782.03,"Pojdi, Putin
Slovenian

#RussiaInvadedUkraine #FuckPutin #Ukraine #RussiaWarCrimes"
U196,P337,44782.03,"THE JEWISH 5 JAR MONEY SYSTEM  Tithe Giving SavinginvestingSpending  

#Silver #Gold  #silversqueeze #wallstreetsbets NFT #farming #bitcoin??#BTC???#Binance???????#salmon #ASX #Australia  #China  #News #EV #ElectricVehicles   #stockmarkets SHIB #Oil #Gas https://t.co/Wie8sdeUNR"
U197,P338,44782.03,"There should be no impunity for Russias slaughter of POWs

https://t.co/ve296Sk2sD #PutinWarCrimes"
U807,P340,44782.03," , 
Kannada

#PutinWarCrimes #UkraineUnderAttack #StopPutin #PutinsWar"
U807,P341,44782.03,"The Biden administration clarifies where Billions to #Ukraine are going I see TWR erased the trending tag. @JMichaelWaller @Gundisalvus @FernandoAmandi  
Im not against Putin losing I want him to lose, but thats not the issue here adults can see the distinction https://t.co/XwKmbeNxCw"
U111,P342,44782.03,"I mean... #ukraine 
#lowndescounty https://t.co/QVIHwpeMz9"
U200,P343,44782.03,"Russian shelling and mining of Zaporizhzhia NPP have all signs of nuclear terrorism  PM Shmyhal https://t.co/DDniumKsFK #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U201,P344,44782.03,Maybe they should ask #Russia for asylum https://t.co/njVyExMLXw
U119,P345,44782.03,"#UkraineRussianWar #Saporischschja
https://t.co/1WOx4919Tc"
U200,P346,44782.03,"Turkish company buys land plot in Ukraine for Bayraktar plant - ambassador https://t.co/3GgLz3Lil2 #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U807,P348,44782.03,"Eikite save, Putinas
Lithuanian

#PutinsWar #StandWithUkraine #RussiaWarCrimes #UkraineUnderAttack"
U197,P349,44782.03,"New #Ukraine military package is largest yet, Pentagon says

https://t.co/4uVZiwfrch"
U200,P350,44782.03,"Ukrainian forces repel Russian offensive toward Avdiivka, Pisky https://t.co/iBaMMFwjXh #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U203,P351,44782.03,#China dona a #Nicaragua insumos mdicos para fortalecer la atencin integral en salud  Fotos https://t.co/JCzvTxNpzW https://t.co/g5sH7P6tku
U200,P352,44782.03,"Sanctions against entire Russian nuclear industry must be adopted as soon as possible - Yermak https://t.co/jaFZlatScU #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U200,P353,44782.03,"Zaporizhzhia NPP contains 1,200 t of nuclear fuel  regional administration https://t.co/Ad0ukz47Qc #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U204,P355,44782.03,"The  reason for the raid was dealing with records when Trump left office.  

#biden took office Jan 21 so why was it needed for 30 armed #FBI agents to force their way into a former presidents home  

We now have a new great lie.

  Hunter is just the normal #democrat https://t.co/2py2N101Rg"
U807,P356,44782.03,"      
Urdu

#StopPutin #RussiaInvadedUkraine #RussiaWarCrimes #PutinsWar"
U200,P357,44782.03,"Melitopol mayor reports on powerful blasts heard in city https://t.co/tBKIXCQEMO #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U90,P361,44782.03,"Mr. Li has said his arrest, as well as #Beijings crackdown in #HongKong, were signs of #Chinas increasing willingness to throw around its power. https://t.co/aOWfibF22D"
U139,P362,44782.03,:SBU3 https://t.co/AOcnknraan... #Russia #Ukraine #DestroyRussia https://t.co/i6HRjqF4ST
U206,P363,44782.03,US consumers may suffer from Pelosis Taiwan trip: Experts. Economists see rising prices and a delay of shipments as possible impacts  ABC News #China  https://t.co/oXk9jGiAo8
U192,P364,44782.03,#Medvedev sees #Zelensky as Drugged Up Puppet of America in #NATO.  https://t.co/aPuuSsn6dn #msnbc #foxnews #wapo #npr #nytimes #politico #huffpost #drudge #gop #maga #npr #pbs #trump #democrats #ukraine #donbass #putin #AzovBattalion  #neonazis #eu
U200,P365,44782.03,"Russian nuclear blackmail: Zelensky calls on the world to increase sanctions against Russia https://t.co/hBc81VZJmX #UkraineRussiaWar #UkraineUnderAttak #UkraineWar
#UkraineWarNews"
U807,P366,44782.03,"Jdi kurva, putin
Czech

#RussiaWarCrimes #StopPutin #UkraineRussiaWar #StandWithUkraine"
